,Job Title,Location,Date,Link,Job Attributes,Job Desciption
97,Awake Overnights-Residential Permanency Youth Counselors-Chelsea,(Chelsea,Nov  7,https://boston.craigslist.org/gbs/npo/d/chelsea-awake-overnights-residential/7015575645.html,"
compensation: Competitive Salary & Benefits.

employment type: full-time

","

QR Code Link to This Post


Awake Overnight Opportunities - Teen Living/Parenting Program

Full-Time & Part-Time Shifts:  Chelsea (Female Candidates)

Teen Living/Parenting Program Family Advocate:
The advocates are an integral part of the client's treatment/support team who insure that services are coordinated and delivered to resident families in a comprehensive manner. All staff must be well versed in understanding, creating and maintaining a trauma-informed culture and be amenable to function as an active support in the daily care of the clients and their environment. Employees will be required to understand and work with behavioral and emotional deficits. Employees must provide a safe and structured environment while understanding how and when to intervene and TEACH new, healthier coping responses to stress and anxiety.

Seventy five percent of the TLP position includes documentation of meetings, goals, assessments, plans, intakes and any other necessary information. Each TLP employee will directly manage a case load of not more than four resident families. The TLP employee will also be responsible, either as part of the team or while alone on shift, for the safety of all residents and the facility, with requirements of reporting concerns to the necessary parties.

Essential Job Functions:
-Demonstrated understanding and ability to respond to crisis situations using the model of Trauma Informed Care, Behavior Management and/or Collaborative Proactive Solutions.
-Completing all required documentation including but not limited to: intake assessment, Bio Psycho Social, Ebed, weekly meetings, goals, progress notes, treatment plans, referrals and any concerns being addressed.
-Implement individualized treatment plans based on specific needs or goals of each client utilizing community and other available resources.
-Document all shift related reports, communication logs (filemaker), globe with details of shift related incidents or occurrences. Ensure passing on shift and client related information to the next shift.
-Responsible for the safety and security of the teens, children and the facility at all times, by providing structured activities & curriculum based groups.

Overnight specific shift requirements:
-Responsible for hourly rounds/bed checks on all residents throughout the night, insuring safe sleeping and program safety.
-Ensure hourly rounds and client status is documented.
-Clean/stock the facility and common areas.
-Provide morning transportation to youth as needed.
-Remaining awake during the entire shift is required. The appearance of sleeping is not permitted ( ie lying down, eyes closed)

COMPETENCIES AND QUALIFICATIONS:
High School Diploma required and previous experience working with youth or others in a residential setting. A bachelor's degree or some college is preferred. This position requires strong communication and organization skills. Required to pass initial competency evaluation as well as continued assessments of professional development and future trainings. Employees must have a valid driver's license with an acceptable driving record and be willing to use their personal vehicle when Centerboard's vehicles are not available to meet client transportation demands of care or outreach. Individuals are required to connect with youth with healthy relationships and positive interactions.

Centerboard offers competitive salary, great benefits, flexible schedules and a fun working environment.
Bilingual (Spanish/Portuguese) applicants are encouraged to apply.

Interested and qualified applicants should apply through our website online application process by using the link below.

https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=77ae1eae-436b-4b2a-adb1-cf708eaeee3a

To learn more about Centerboard, please visit www.centerboard.org    "
98,Awake Overnights - Residential Permanency Youth Counselors-Melrose,(Melrose,Nov  7,https://boston.craigslist.org/gbs/npo/d/melrose-awake-overnights-residential/7015574931.html,"
compensation: Competitive Salary & Benefits

employment type: full-time

","

QR Code Link to This Post


Awake Overnight Opportunities - Teen Living/Parenting Program

Full-Time & Part-Time Shifts: Melrose (Female Candidates)

Teen Living/Parenting Program Family Advocate:
The advocates are an integral part of the client's treatment/support team who insure that services are coordinated and delivered to resident families in a comprehensive manner. All staff must be well versed in understanding, creating and maintaining a trauma-informed culture and be amenable to function as an active support in the daily care of the clients and their environment. Employees will be required to understand and work with behavioral and emotional deficits. Employees must provide a safe and structured environment while understanding how and when to intervene and TEACH new, healthier coping responses to stress and anxiety.

Seventy five percent of the TLP position includes documentation of meetings, goals, assessments, plans, intakes and any other necessary information. Each TLP employee will directly manage a case load of not more than four resident families.  The TLP employee will also be responsible, either as part of the team or while alone on shift, for the safety of all residents and the facility, with requirements of reporting concerns to the necessary parties.

Essential Job Functions: 
-Demonstrated understanding and ability to respond to crisis situations using the model of Trauma Informed Care, Behavior Management and/or Collaborative Proactive Solutions.  
-Completing all required documentation including but not limited to: intake assessment, Bio Psycho Social, Ebed, weekly meetings, goals, progress notes, treatment plans, referrals and any concerns being addressed. 
-Implement individualized treatment plans based on specific needs or goals of each client utilizing community and other available resources. 
-Document all shift related reports, communication logs (filemaker), globe with details of shift related incidents or occurrences. Ensure passing on shift and client related information to the next shift. 
-Responsible for the safety and security of the teens, children and the facility at all times, by providing structured activities & curriculum based groups. 

Overnight specific shift requirements:
-Responsible for hourly rounds/bed checks on all residents throughout the night, insuring safe sleeping and program safety.
-Ensure hourly rounds and client status is documented.
-Clean/stock the facility and common areas.
-Provide morning transportation to youth as needed.
-Remaining awake during the entire shift is required. The appearance of sleeping is not permitted ( ie lying down, eyes closed)

COMPETENCIES AND QUALIFICATIONS:
High School Diploma required and previous experience working with youth or others in a residential setting. A bachelor's degree or some college is preferred. This position requires strong communication and organization skills. Required to pass initial competency evaluation as well as continued assessments of professional development and future trainings. Employees must have a valid driver's license with an acceptable driving record and be willing to use their personal vehicle when Centerboard's vehicles are not available to meet client transportation demands of care or outreach. Individuals are required to connect with youth with healthy relationships and positive interactions.

Centerboard offers competitive salary, great benefits, flexible schedules and a fun working environment.
Bilingual (Spanish/Portuguese) applicants are encouraged to apply.

Interested and qualified applicants should apply through our website online application process by using the link below. 

https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=77ae1eae-436b-4b2a-adb1-cf708eaeee3a 

To learn more about Centerboard, please visit www.centerboard.org    "
99,Teen Parenting Spanish Speaking Advocate- Lynn&Chelsea,(Lynn & Chelsea,Nov  7,https://boston.craigslist.org/nos/npo/d/lynn-teen-parenting-spanish-speaking/7015569034.html,"
compensation: Competitive Salary & Benefits

employment type: full-time

","

QR Code Link to This Post


Lynn, MA - Teen Living/Parenting Program Family Advocate Opportunity
Chelsea, MA- Teen Living/Parenting Program Family Advocate Opportunity

Full-Time and Part-Time Opportunities Available - Weekend, Evening and/or Overnight (Female Candidates)

Teen Living/Parenting Program Family Advocate:
The advocates are an integral part of the client's treatment/support team who insure that services are coordinated and delivered to resident families in a comprehensive manner. All staff must be well versed in understanding, creating and maintaining a trauma-informed culture and be amenable to function as an active support in the daily care of the clients and their environment. Employees will be required to understand and work with behavioral and emotional deficits. Employees must provide a safe and structured environment while understanding how and when to intervene and TEACH new, healthier coping responses to stress and anxiety.

Seventy five percent of the TLP position includes documentation of meetings, goals, assessments, plans, intakes and any other necessary information. Each TLP employee will directly manage a case load of not more than four resident families. The TLP employee will also be responsible, either as part of the team or while alone on shift, for the safety of all residents and the facility, with requirements of reporting concerns to the necessary parties.

Essential Job Functions: 
-Demonstrated understanding and ability to respond to crisis situations using the model of Trauma Informed Care, Behavior Management and/or Collaborative Proactive Solutions. 
-Completing all required documentation including but not limited to: intake assessment, Bio Psycho Social, Ebed, weekly meetings, goals, progress notes, treatment plans, referrals and any concerns being addressed. 
-Implement individualized treatment plans based on specific needs or goals of each client utilizing community and other available resources. 
-Document all shift related reports, communication logs (filemaker), globe with details of shift related incidents or occurrences. Ensure passing on shift and client related information to the next shift. 
-Responsible for the safety and security of the teens, children and the facility at all times, by providing structured activities & curriculum based groups. 

Overnight specific shift requirements:
-Responsible for hourly rounds/bed checks on all residents throughout the night, insuring safe sleeping and program safety.
-Ensure hourly rounds and client status is documented.
-Clean/stock the facility and common areas.
-Provide morning transportation to youth as needed.
-Remaining awake during the entire shift is required. The appearance of sleeping is not permitted ( ie lying down, eyes closed)

COMPETENCIES AND QUALIFICATIONS:
High School Diploma required and previous experience working with youth or others in a residential setting. A bachelor's degree or some college is preferred. This position requires strong communication and organization skills. Required to pass initial competency evaluation as well as continued assessments of professional development and future trainings. Employees must have a valid driver's license with an acceptable driving record and be willing to use their personal vehicle when Centerboard's vehicles are not available to meet client transportation demands of care or outreach. Individuals are required to connect with youth with healthy relationships and positive interactions.

Centerboard offers competitive salary, great benefits, flexible schedules and a fun working environment.
Bilingual (Spanish/Portuguese) applicants are encouraged to apply.

Interested and qualified applicants should apply through our website online application process by using the link below. 

https://workforcenow.adp.com/jobs/apply/posting.html?client=cboard#

To learn more about Centerboard, please visit www.centerboard.org    "
100,Residential Permanency Youth Counselors-     PRE-ILP,(Lynn,Nov  7,https://boston.craigslist.org/nos/npo/d/lynn-residential-permanency-youth/7015567224.html,"
compensation: Competitive Salary & Benefits.

employment type: full-time

","

QR Code Link to This Post


Pre-Independent Living Program- Lynn
The Direct Care Staff with Centerboard's Youth Services Programs are an integral part of the residents' treatment team. All staff must be well versed in understanding, creating and maintaining a trauma-informed care and be amendable to function as a generalist in the daily care of clients and their environment. Direct Care Staff must become proficient in understanding and treating the behavioral and emotional deficits of at risk youth. They must provide safety and structure while understanding when and how to intervene and teach new, healthier responses to stress and anxiety.

Full-Time/Part-Time Weekend, Evening & Overnight Availability

*Applicants should have experience in a direct care or residential setting as well as working with youth or young 
adults in goal setting and personal development.
*Primary responsibilities include assisting residents with life skills, setting and achieving goals as well as maintaining a safe environment.
*Strong observational skills and the ability to document all aspects of resident's care and progress.
*Strong communication skills and working with minimal supervision is necessary.
*Additional duties include oversight of program residents and shift requirements.
*Applicants with residential experience or advocacy encouraged to apply.
*Centerboard offers competitive salaries and benefit packages.
*If you are looking for a flexible work environment and want to give back to youth in need, this job is for you.

Job requirements include a valid driver's license, GED or High School Diploma, some college education preferred. MAP certification is required after 90 days of employment (Centerboard will assist with training & certification). Ability to pass CORI/DCF/SORI Background check. Must complete & pass 3 full days of training.

Interested and qualified applicants should apply through our website online application process by using the link below. Centerboard offers competitive salary, great benefits, flexible schedules and a fun working environment.

https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=77ae1eae-436b-4b2a-adb1-cf708eaeee3a

To learn more about Centerboard, please visit www.centerboard.org    "
101,Facilities Manager,(Natick,Nov  7,https://boston.craigslist.org/bmw/npo/d/natick-facilities-manager/7015531720.html,"
compensation: Compensation will be negotiated based on resumes and past experience.

employment type: part-time

non-profit organization

","

QR Code Link to This Post


Natick AMVETS Post # 79 is accepting applications for the position of AMVETS Post # 79 Facilities Manager. AMVETS Post #79 is seeking an experienced professional, willing to work as part of our Veterans Team. This positon requires an individual with strong interpersonal and managerial skills. Once hired this individual shall be required to hold and maintain the following licenses and certifications: ABCC Liquor License/ Manager of Record, Lottery License and TIPS Training.
Resumes should be received by November 30th, 2019

Please submit resumes to:
Natick AMVETS Post # 79
P.O Box 291
Natick, Ma. 01760

Compensation will be negotiated based on resumes and past experience.

Natick AMVETS Post #79 is an equal opportunity employer and does not discriminate against any employee or applicant for employment based on race, color, religion, national origin, age, gender, sex, ancestry, citizenship status, mental or physical disability, genetic information, sexual orientation, veteran status, or military status.    "
102,Fresh Truck hiring full-time & part-time,(Boston,Nov  7,https://boston.craigslist.org/gbs/npo/d/roxbury-fresh-truck-hiring-full-time/7015516636.html,"
compensation: 42,000-45,000 annually

employment type: full-time

non-profit organization

","

QR Code Link to This Post


About Us
Fresh Truck is a Boston nonprofit that operates converted school buses as mobile markets to make fresh, affordable food accessible in low-income communities.

Job Description

Market Managers are the face of Fresh Truck in our communities, they make the shopping experience for our customers delightful and unique. This role requires a diverse skill set blending food purveyor, truck driver, and customer service representative. We’re looking for someone with a passion for community building and food.

What you’ll do:

-Drive a full-size, 39ft school bus
-Manage daily mobile market operations from bus loading/unloading, inventory management, restocking, to cleaning
-Create an inviting shopping experience through engaging customer service
-Manage market support staff of youth employees and volunteers
-Support other Fresh Truck initiatives such as community outreach, customer surveys, and
operations process improvement

Who you are
-An excellent driver, accustomed to driving in an urban environment; preference for individuals with experience driving box trucks and large vehicles
-You’re willing to get your hands dirty, comfortable with some heavy lifting and will stop at nothing to make things happen
-Embrace working within diverse community settings and with a strong sense of social justice; being multilingual (Spanish, Haitian Creole, Portuguese, Cantonese, Mandarin) is huge a plus

Requirements
-Driver’s license with a clean driving record for the past 3 years
-Ability to lift ~50lb on a regular basis
-Positive attitude and willingness to learn

Compensation and Benefits
-Full time $40,000-$45,000 annually
-Part-time $16+ per hour
-Full medical, dental, and vision insurance, full-time only
-Free groceries every shift
-Work day in and day out to make Boston a healthier city

To apply email your resume and a short note telling us why you're excited about the job with the subject line ""Market Manager candidate"".    "
103,Non-Profit Part Time Administrative Assistant,"(Boston, MA",Nov  7,https://boston.craigslist.org/gbs/npo/d/boston-non-profit-part-time/7015460505.html,"
compensation: The compensation for this position is $12 per hour.

employment type: part-time

non-profit organization

","

QR Code Link to This Post


The Financial Department of The Public Interest Network seeks an Administrative Assistant.  We are looking for a committed and detail-oriented candidate to join our team to assist the Financial Department in managing the daily operations of the organization.

Overview 
For more than 40 years, organizations in The Public Interest Network (TPIN) have been taking on powerful interests on behalf of the American public, working to win concrete results for our health and well-being. Together our organizations have helped pass and enact hundreds of laws and policies to protect our environment, protect consumers and hold corporations and government accountable to the public. At the same time, we’ve built a thriving network with hundreds of professional staff and a presence in 35 states.

Job Description and Responsibilities 
The Administrative Assistant will work to support the Financial Department of TPIN. Representative responsibilities include:

•	Data entry of accounts payable into accounting software
•	Processing of mail
•	Scanning of financial records   
•	Filing of documents 
•	Other duties as assigned

Qualifications 
Applicants should have strong attention to detail and the ability to work independently.  Bookkeeping experience is not required.  Training in financial tasks will be provided.  Candidates with a commitment to public interest and environmental issues are encouraged to apply.
Compensation 
The compensation for this position is $12 per hour. 
Location 
Boston, MA.
To Apply 
Please submit a cover letter and resume to Wendy Agnew at the above ""Reply To"" e-mail address. 

The Public Interest Network is an equal opportunity employer and will not discriminate against any employee or applicant on the basis of race, color, national or ethnic origin, religion, age, sex, disability, pregnancy, or veteran status.
"
104,Director of Residential Services,(Medford,Nov  6,https://boston.craigslist.org/gbs/npo/d/medford-director-of-residential-services/7014907279.html,"
compensation: DOE

employment type: full-time

","

QR Code Link to This Post


COME WORK FOR A GREAT AGENCY THAT VALUES IT'S TEAM MEMBERS

Reporting directly to the Executive Director with a dotted line report to the Director of operations this position will Oversee all aspects of the Residential Supports Department. Ensure individuals receive quality support services to aid them in achieving their full potential, while keeping with the Agency’s mission and philosophy.
We have 17 Residential homes that support Adults with Developmental and Intellectual Disabilities. Experience with quest Audits, long and short term program planning. Staff supervision at all levels, Able to work as a team and independently. MUST HAVE EXPERIENCE WORKING WITH ADULTS WITH DEVELOPMENTAL AND INTELLECTUAL DISABILITIES AND WORKING KNOWLEDGE OF DDS REGS.  This is a hands on position that is both strategic and tactical.

Works with families, and guardians and DDS. Must have minimum of 5 years overseeing multiple sites.
We offer great benefits that include a 401K with generous match, Medical, Dental, HRA, Flex spend, generous sick time, vacation time and personal time. Company paid life insurance and long term disability.
we are an equal opportunity employer.
Please submit cover letter and resume

Job Type: Full-time

"
105,"Vinfen Hiring Fair at Morrill Memorial Library: Wednesday, November 13","(Norwood, MA",Nov  6,https://boston.craigslist.org/gbs/npo/d/norwood-vinfen-hiring-fair-at-morrill/7014836509.html,"
compensation: Great Pay Rates, flexible schedule options, and amazing Benefits!

employment type: employee's choice

","

QR Code Link to This Post


Date: Wednesday, November 13 

Time: 11:00 a.m. – 2:00 p.m 

Location: Morrill Memorial Library: 33 Walpole St, Norwood, MA 02062.

We are hiring for the following roles in the Dedham, Jamaica Plain, Hyde Park, Newton, West Newton, Mattapan, Braintree, Waltham, and surrounding MA areas .
•	Residential Counselors - Pay Rate Range 13.00/hr-14.00/hr
•	Awake Overnight Residential Counselors - Pay Rate 12.50/hr
•	Certified Nursing Assistants – Pay Rate 14.75/hr
•	Relief Residential Counselors – Pay Rate 12.50/hr

 Vinfen is also looking for LPN’s in the Waltham area pay rate 26/hr


The event is free to attend and walk-ins are encouraged. Bring your resume and we'll see you there!

About Us

Established in 1977, Vinfen is a nonprofit, health and human services organization and a leading provider of community-based services to individuals with disabilities. Each year, Vinfen provides a comprehensive array of services to adolescents and adults with psychiatric conditions, developmental disabilities, brain injuries, and behavioral health challenges. Vinfen’s 3,000 dedicated employees are experienced, highly-trained professionals who provide a full range of supportive living, health, educational, and clinical services in more than 200 programs throughout eastern Massachusetts and Connecticut.

Requirements

A high school diploma or equivalent is required. Associate's degree in a human service discipline preferred.
Prior experience working in a human services setting strongly preferred
Preference given to bilingual/bicultural applicants and applicants with lived experience of psychiatric conditions.
Strong time management and writing skills.

✓Must be a least 21 years of age and have held a valid US driver's license for at least one year and should be able to pass a CORI, driving record, employment reference check as well as a multi-state background check. 

✓Be willing to transport clients.

✓Must be able to become CPR and First Aid certified within two weeks of hire and become MAP certified within 150 days of hire.

Why Vinfen?

We are committed to you! We offer great training, great benefits, career growth and job security!

Our comprehensive and generous benefits package includes: 
A fully funded, employer-sponsored retirement plan that requires no employee contribution as well as an employee-funded 403(b) plan
Competitive Medical, Dental and Vision plans
Employer-paid Life, Accidental Death & Dismemberment and Long-Term Disability Insurance
Generous Vacation, Holiday, Personal and Sick Time Benefits
Flexible Spending Reimbursement Accounts (Health and Dependent care)
Educational Assistance and Remission Programs
Other generous benefits and perks!

Like us on Facebook and follow us on LinkedIn to keep up to date with our open positions and current events!

https://vinfen.org/work-at-vinfen/ 

Keywords: social services, counseling, social work, psychology, mental illness, mental health, disability, developmental disabilities, behavioral, rehabilitative, psychiatric, outreach worker, outreach services , human services, non profit, autism, crisis, trauma, advocacy, developmental disability, recovery.

Vinfen is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.
    "
106,Now Hiring FULL TIME DRIVERS!,N/A,Nov  6,https://boston.craigslist.org/nos/npo/d/lynn-now-hiring-full-time-drivers/7014733808.html,"
compensation: $14.75-$16.25

employment type: full-time

","

QR Code Link to This Post


Greater Lynn Senior Services is now hiring FULL TIME DRIVERS who want to be a part of the greater good!

- Benefits start on your first day (including Medical/Dental)
- We offer a generous retirement plan and paid time off
- Starting pay is $16.25/hour for vans and $14.75/hour for sedans with plenty of overtime
- Conveniently located on the Lynnway
- Daytime and evening shifts available
- Union environment

Don't wait! Apply online today at www.glss.net or email me!

"
107,Residential Supervisor (Evenings - $19/hr),"(Waltham, MA",Nov  6,https://boston.craigslist.org/bmw/npo/d/waltham-residential-supervisor-evenings/7014665075.html,"
compensation: $19/hr

employment type: full-time

non-profit organization

","

QR Code Link to This Post


The Home for Little Wanderers, Waltham House, located in Waltham, MA is looking for an Evening Residential Supervisor. Waltham House is the first residential group home designed specifically for LGBTQIA youth in New England, and one of only three of its kind in the nation. Its founding principles are that every child deserves to live in an environment in which they feel safe, respected, supported and cared for by those around them.


The group home provides a safe and supportive living environment with 24-hour staffing for up to 12 gay, lesbian, bisexual, and/or transgender youth ages 14–18. Many youth at Waltham House have experienced difficulty — at home or in placement — due to their gender expression or sexuality identities. Their stay at Waltham House prepares them for what is next in their plan which may be reunification with their families, transitioning to a foster family, or preparing for independent living.

How You Will Be Making A Difference

Work closely with Milieu/Program Director to ensure appropriate staffing coverage.  Hire, train, supervise, performance manage and evaluate direct care staff.  Mediate staff issues and employee conflicts.  Host team meetings for staff and provide training and weekly supervision.  
Plan and schedule therapeutic groups designed to enhance children’s growth and development and creatively plan social activities and special events
Coordinate and manage all activities of daily shift including, but not limited to, medical appointments, recreational activities, transportation to work and home visits, homework completion, behavior support system and chore and room completion
Provide, model and supervise group and individual behavior support and intervention in keeping with TCI principles including appropriate physical restraints as necessary
Ensure completion of all necessary shift paperwork including communication log, daily log, incident reporting, mentor sheets and behavior support monitoring
Manage medical and emergency situations 
Provide crisis intervention, which may include the use of restraints
Oversee the timely submission of records and documentation and ensure that staff are aware of activities that may have emerged on prior shift
Qualifications

Equivalent to two years of college and/or two years child care experience in a residential setting with similar population of children 
Supervisory experience helpful
Computer literate including Microsoft Office and Internet Explorer with the ability to learn new software applications

What The Home Can Offer You

We offer excellent benefits and generous paid time off. The Home offers extensive training and support to all new staff and many opportunities for career and professional development.


TO APPLY PLEASE CLICK HERE"
108,Interface Resource & Referral Counselor,(Newton,Nov  5,https://boston.craigslist.org/bmw/npo/d/newton-interface-resource-referral/7014306033.html,"
compensation: DOE

employment type: full-time

non-profit organization

","

QR Code Link to This Post


Position Summary
Provide resource and referral guidance and therapeutic matching to callers of the INTERFACE helpline as well as serve as an ambassador for the service to all callers and stakeholders.  This is a full-time (35 hours/week) position.  

Essential Functions 
•Serve as INTERFACE intake coordinator as scheduled and assigned; 
•Provide basic counseling and psycho-education to callers who are seeking coordinated therapeutic matches for mental health and wellness services, following the well- established protocols of the service; 
•Provide follow-up services and case management to assigned cases; 
•Research and identify resources and providers for the INTERFACE website and database and coordinate with IT and other staff to include on site; 
•Recruit clinicians for inclusion on the database in coordination with Recruitment team; 
•Attend trainings and staff meetings for best practice resource and referral; 
•Serve as role model for best practice resource and referral; 
•Ability to work occasional evening or weekend hours;
•Other duties as assigned.

Required Qualifications
•Master’s degree or above in clinical psychology or social work, LMHC within the Commonwealth of MA preferred;
•3-5 years of experience in clinical services; 
•Skill in both verbal and written communication; 
•Strong interpersonal and communication skills;
•Experience with phone triage in a clinical setting.

Work Environment 
•This job operates in a professional office environment. This role routinely uses standard office equipment such as computers, phones, photocopiers and cabinets. 

William James College is an Affirmative Action/Equal Opportunity Employer and is a community that embraces multiculturalism. As such, persons from historically under-represented minority groups are encouraged to apply.


"
109,Manager of Family Childcare Network,(Roxbury,Nov  5,https://boston.craigslist.org/gbs/npo/d/roxbury-manager-of-family-childcare/7014232286.html,"
compensation: $60,000.00 per year

employment type: full-time

non-profit organization

","

QR Code Link to This Post


Position Summary
The Manager of the Family Childcare Network will be responsible for the planning, implementation and management of the Family Childcare Business Enterprise program and will report to the Director of Workforce and Education.  The Manager will serve as the point person for the day-to-day operations of the FCCBE, ensuring that providers in the network obtain opportunities for professional development, coaching and oversight support of their businesses. The Manager will be responsible for compliance with all state regulations and requirements. Through the supervision of the Family Childcare Network Liaison and the Family Childcare Program Enrollment and Billing Associate, the Manager will ensure Project Hope provides technical assistance in billing and enrollment questions as well as resources for parents and family engagement. In partnership with the Director, the Manager will develop and maintain community partnerships, develop systems for data tracking and process improvement aimed at growing the existing network of providers. 


Agency & Program Background
Project Hope works in partnership with families so they can move up and out of poverty. We do this by being a catalyst for change in the lives of families and in the systems that keep them poor; developing and providing family support solutions for homelessness and poverty; and advocating for just public policies that strengthen families.

Responsibilities:
•	Supervise the outreach activities through site visit reports and logs completed by the Family Childcare Network Liaison
•	In partnership with the Director, create marketing and recruiting materials to expand the network of providers 
•	Expand and maintain the network of providers through building a robust and competitive program by creating opportunities for professional development and business improvement  

•	Interview and select family childcare providers who evidence the commitment and capacity for quality care and business ability to grow the network 
•	Conduct monthly quality control audits of documentation such as site visit reports to ensure compliance with all government regulations, policies and procedures as well as quality of care 
•	In partnership with the Director, ensure the provider network complies with EEC regulations and policies through regular monitoring 
•	Ensure staff are keeping up-to-date records of each provider’s progress in staying in compliance with EEC regulations and meeting professional development milestones, or QRIS levels 
•	In partnership with the Director, design and implement training for providers to grow professionally and remain in compliance with state regulations 
•	In partnership with the Director, develop systems for capturing information and data to track outcomes in meeting early childhood milestones, the professional advancement of providers in the network through progress on educational levels and certifications 
•	Ensure compliance with data collection in Efforts to Outcomes database through supervision of staff
•	Network with service organizations and local agencies which can be a resource for parents and families

Qualifications:
•	Experience working with families and young children.
•	Experience in designing and implementing training programs.
•	Knowledge of small business development.
•	Knowledge and experience working with state and other government agencies.
•	Experience working with diverse communities.
•	Commitment to Project Hope’s mission.
•	Strong organizational skills.
•	Strong computer skills.
•	Strong communication skills for working with team and provider network.
•	Bilingual in Spanish and English preferred.

Education Requirements:
•	Bachelor’s in Early Childhood Education, Human Services or related field preferred.



"
110,Director of Housing,N/A,Nov  5,https://boston.craigslist.org/gbs/npo/d/boston-director-of-housing/7014230344.html,"
compensation: TBD

employment type: full-time

non-profit organization

","

QR Code Link to This Post


Requisition #9546
Director of Housing (MH / LTSS Housing, Boston)
Schedule: Monday - Friday
Salary: TBD

Responsibilities:

Facilitate interdepartmental collaboration within Bay Cove as well as foster positive working relationships with external stakeholders, such as the Department of Mental Health, Department of Developmental Services, Department of Neighborhood Development, and Department of Housing and Community Development Maintain relationships and collaborate closely with external housing providers, such as Boston Housing Authority and Metro Housing Boston
Oversee all transitions within the Group Living Environments and independent apartments including the processing of 30 day notices for tenancy violations and participating in Community Residence Tenancy eviction hearings
Facilitate communication with current and prospective property owners, pursue needed property repairs and improvements and oversee the correction of licensing and inspection findings
Complete all required regulatory housing reports and renewal contracts related to McKinney funded resources, such as Continuum of Care and Mod Rehab subsidy programs
Prepare for all external housing agency audits and audit responses
Initiate lease negotiations for programs, completes EOHHS siting processes and maintain ongoing communication with the CFO and other administrative staff on all aspects of lease negotiation, HUD compliance, and housing management issues
Strategize with Bay Cove program staff on homelessness prevention and rapid access to housing
Monitor and track the financial impact of vacancy loss in Bay Cove owned properties and work to resolve any issues with the recording, processing and collecting of housing related payments and associated debt
Provide training to agency staff on housing and tenancy issues, as well as review and advise on housing applications and subsidy program eligibility criteria
Submits annual rent increase request for Bay Cove owned properties and process increase requests received for Bay Cove leased properties

Qualifications:

Bachelor’s degree required
At least five years of progressive experience in specialized, subsidized, or real estate housing required
Demonstrated supervisory skills required
Demonstrated ability to initiate problem-solving solutions for multiple administrative, management and programmatic challenges
Knowledge and understanding of the housing needs of adults with psychiatric disabilities preferred
Knowledge of fair housing legislation and DMH housing resources including varying subsidy programs and eligibility criteria preferred
Knowledge of housing systems and regulations, funding streams, housing agencies, and subsidy management preferred
Knowledge of CoC, HUD 811/202, DMH RA, and Mod Rehab grants/subsidies preferred
High degree of personal organization, attention to detail, and time management skills.
Professional writing and communication skills
Demonstrated ability to work effectively and collaboratively with a culturally diverse population of clients, other care providers, family and community members
Proficiency in word processing and other computer functions using Windows, Word, and Google Email and Apps.
Use of personal cellular telephone for work communication.
Ability to travel independently to various sites as neededDriving License Required? No

Benefits:

Excellent benefits package including health and dental insurance, 403(b) retirement plan, tuition reimbursement/remission, paid vacation & holidays, sick time pay, and employee referral bonuses.

TO APPLY:
Apply online by going to https://www.baycove/org/apply/index.cfm?pid=9546.

Bay Cove Human Services, 66 Canal Street, Boston, MA 02114

Bay Cove is an Equal Opportunity/Affirmative Action Employer

Job Type: Full-time    "
111,Residential Counselor - CSMA,N/A,Nov  5,https://boston.craigslist.org/sob/npo/d/norwood-residential-counselor-csma/7014115266.html,"
compensation: 12.5 - 13 Hourly Wage

employment type: full-time

","

QR Code Link to This Post


Overview
We are currently seeking a compassionate and dynamic Residential Counselor to join our team of dedicated professionals! The Residential Counselor will be responsible for: 

Individualized plan objectives and skills development plans 
Social/vocational opportunities in the community
Direct care, meal preparation, and medication administration

This is a great opportunity to not only advance your Human Services career and join an organization with room for growth and excellent benefits (401K, Tuition Reimbursement, Medical, etc.), but to continue CRJ's legacy of helping our residents flourish in our community. 
 
Qualifications

High School Diploma or GED
Valid driver's license and reliable transportation that can accommodate individuals safely to their destination
At least 1 year of human services experience preferred, but not required
Must pass a CORI, Federal, and drivers check

At Community Resources for Justice we change lives and strengthen communities by advancing policy and delivering individualized services that promote safety, justice, and inclusion. 
 
Key Words: Intellectual Disabilities, Developmental Disabilities, Social Services, Human Services, Human Rights, Group Homes, Direct Care, Healthcare, Caregiver, PCA Personal Care Assistant, CNA Certified Nursing Assistant, HHA Home Health Aid, CPI, MAP, Customer Service
 
CRJ provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, gender, sexual orientation, national origin, age, disability, genetic information, marital status, amnesty, or status as a covered veteran in accordance with applicable federal, state and local laws.
 Apply HerePI115184631 "
112,Entry Level Nonprofit Fundraising Position-Avg $12-$17/hr,(Boston,Nov  5,https://boston.craigslist.org/gbs/npo/d/boston-entry-level-nonprofit/7014110313.html,"
compensation: $480-850/wk

employment type: employee's choice

non-profit organization

","

QR Code Link to This Post











"
